user_uid,following_uid
402923390,546195
402923390,120187282
402923390,32708626
402923390,32660634
402923390,477002148
402923390,474593911
402923390,474593912
402923390,413748120
402923390,235555226
402923390,12076317
402923390,9617619
402923390,32708462
402923390,174501086
402923390,777536
402923390,7399330
402923390,32708692
402923390,32708362
402923390,23797294
402923390,17373244
402923390,280793434
402923390,129259501
402923390,207539637
402923390,4856007
402923390,8047632
402923390,382806584
631186842,235555226
631186842,8047632
631186842,517491339
631186842,37090048
2306780,487658251
2306780,2138676495
2306780,383582636
2306780,1658388085
2306780,268035532
2306780,137452723
2306780,477302667
2306780,533622509
2306780,505010319
2306780,396792942
2306780,429597337
2306780,473656532
2306780,21031645
2306780,492777646
2306780,290573666
2306780,284453579
2306780,1723817
2306780,1868902080
2306780,488006873
2306780,322661302
2306780,163637592
2306780,2026561407
2306780,44714611
2306780,226400871
2306780,489412051
2306780,674734501
2306780,5055
2306780,70093
2306780,403748305
2306780,402923390
2306780,1334711
2306780,1506
2306780,9099524
2306780,3404595
2306780,1643718
2306780,16794231
2306780,672025376
2306780,351870889
2306780,591889353
2306780,677854054
2306780,382806584
2306780,7552204
2306780,324341
2306780,9824766
2306780,92396095
2306780,52250
2306780,848008
2306780,213899402
2306780,32708462
2306780,454351818
2306780,625647470
2306780,611710796
2306780,597066058
2306780,137428020
2306780,321173469
2306780,331257408
2306780,282994
2306780,328303954
2306780,36081646
2306780,125526
2306780,1526101
2306780,116683
2306780,928123
2306780,808171
2306780,8366990
2306780,19642758
2306780,388742853
2306780,399918500
2306780,68559
2306780,326499679
2306780,20165629
2306780,312679910
2306780,15385187
2306780,1678535
2306780,35365327
2306780,174501086
2306780,26366366
2306780,32708657
2306780,268999208
2306780,7584632
2306780,1328260
2306780,32708362
2306780,9617619
2306780,248363915
2306780,37299272
2306780,120187282
2306780,17561219
2306780,32708692
2306780,32708316
2306780,33288095
2306780,9918434
2306780,12076317
2306780,208259
2306780,15773384
2306780,32660634
2306780,32708587
2306780,32708543
2306780,130061363
2306780,207539637
2306780,235555226
628560578,326499679
628560578,593503014
628560578,9923775
628560578,2689967
628560578,1740792
95480382,320840078
95480382,431964452
95480382,349243357
95480382,277000067
95480382,296193768
95480382,499049263
95480382,34978275
95480382,6171645
95480382,491070782
95480382,32708362
95480382,1308478
95480382,586462804
95480382,235555226
95480382,11997177
95480382,544237727
95480382,111056470
95480382,24947572
95480382,5444685
95480382,37090048
95480382,258150656
95480382,2142762
95480382,585267
95480382,13816807
95480382,299293705
95480382,44684158
95480382,41420547
95480382,201749078
95480382,22770727
95480382,38389107
95480382,38448327
95480382,361399508
95480382,3323892
95480382,403016358
95480382,305250300
95480382,18014311
95480382,275198392
95480382,14764413
95480382,11646984
62540916,4470075
62540916,518865966
62540916,66605322
62540916,92568184
62540916,399746723
62540916,879588
62540916,383317218
62540916,40965484
62540916,604003146
62540916,470824838
62540916,276924701
62540916,49494871
62540916,326246517
62540916,6574487
62540916,3331521
62540916,368647855
62540916,13949287
62540916,104207471
62540916,32786875
62540916,7893540
62540916,6989039
62540916,7875104
62540916,275582238
62540916,32360194
62540916,16307541
62540916,4628033
62540916,22344481
62540916,37090048
62540916,8635109
62540916,12341300
62540916,164139557
434378423,1716473978
434378423,117328126
434378423,27858135
434378423,31025716
434378423,3066511
434378423,550855941
434378423,479571439
434378423,346563107
434378423,458165375
434378423,378519724
434378423,910705
434378423,298054634
434378423,1195221374
434378423,43219807
434378423,255720482
434378423,1537298279
434378423,472129071
434378423,1776966487
434378423,7960641
434378423,405724215
434378423,33918431
434378423,669413857
434378423,21587273
434378423,158164971
434378423,10215511
434378423,1352759834
434378423,317820057
434378423,552732425
434378423,347667464
434378423,287566885
434378423,1687102
434378423,38157763
434378423,276924701
434378423,492306553
434378423,513811800
434378423,620518705
434378423,212474194
434378423,258150656
434378423,449087109
434378423,261490671
434378423,9617619
434378423,393045389
434378423,22423090
434378423,696648800
434378423,1610756043
434378423,21970683
434378423,140312650
434378423,492387019
434378423,254726274
434378423,382986457
434378423,1367637650
434378423,382655485
434378423,90920075
434378423,222799303
434378423,567588151
434378423,326499679
434378423,5400856
434378423,20763555
434378423,430949464
434378423,26321887
434378423,518219765
434378423,489412051
434378423,2099474670
434378423,398582016
434378423,5846388
434378423,251718
434378423,249491937
434378423,496688267
434378423,434376696
434378423,11737082
434378423,38542531
434378423,1636103354
434378423,928123
434378423,598464467
434378423,381363592
434378423,2333787
434378423,390316092
434378423,151488309
434378423,492214906
434378423,290526283
434378423,431213768
434378423,11097284
434378423,16539048
434378423,382252983
434378423,4548018
434378423,454751024
434378423,383705385
434378423,1848018
434378423,1514490
434378423,434734521
434378423,8960728
434378423,338927049
434378423,240064089
434378423,13174530
434378423,4134324
434378423,51705359
434378423,524760209
434378423,493570956
434378423,300159010
434378423,164139557
110448082,486460466
110448082,103223294
596324576,1147172325
596324576,279583114
596324576,1868902080
596324576,9617619
596324576,670404077
596324576,677854054
596324576,32708543
596324576,472527812
596324576,544479873
596324576,12076317
596324576,37090048
596324576,235555226
596324576,8047632
539534,2627161
539534,57316381
539534,1540999
539534,5870268
539534,408504047
539534,8736958
539534,21072457
539534,1852181
539534,424251524
539534,544126329
539534,108648
539534,398018396
539534,349092963
539534,3942915
539534,1463028352
539534,1152377948
539534,27977500
539534,8440461
539534,25638402
539534,4134324
539534,124760735
539534,1987261
539534,26719087
539534,257958427
539534,330393514
539534,272068178
539534,6997378
539534,15290766
539534,70351856
539534,355327690
539534,692621542
539534,406517050
539534,4741023
539534,315657
539534,494819449
539534,353368172
539534,58008614
539534,637949114
539534,4604219
539534,225526812
539534,17555340
539534,612449702
539534,6221732
539534,503637191
539534,5197192
539534,3046429
539534,177139
539534,18706318
539534,6890975
539534,4145066
539534,8923176
539534,24351881
539534,4435541
539534,2106775
539534,558388317
539534,117328126
539534,436639345
539534,92521867
539534,32708657
539534,19577966
539534,2501765
539534,519225392
539534,20468587
539534,517327498
539534,80991539
539534,482321919
539534,481395526
539534,291650385
539534,256763
539534,3404595
539534,14804670
539534,269384524
539534,347667464
539534,38294246
539534,33594828
539534,14259022
539534,138832847
539534,10133382
539534,389711
539534,485142
539534,8090267
539534,54992199
539534,1852181
539534,1892374
539534,20056139
539534,3072550
539534,247822643
539534,95417
539534,7912223
539534,26079128
539534,4976111
539534,922757
539534,12868488
539534,1807165
539534,18889128
539534,322017119
539534,176037767
539534,434183
539534,29814962
539534,2530543
5197192,346563107
5197192,29296192
5197192,116683
5197192,2144830
5197192,2106775
5197192,32782335
5197192,535152180
5197192,15773384
5197192,26719087
5197192,28278842
5197192,36267054
5197192,377006128
5197192,539534
5197192,12056261
5197192,154020
5197192,3046429
5197192,922757
5197192,436639345
5197192,26366366
5197192,434705993
5197192,11424342
5197192,436560099
5197192,25623387
5197192,1354769
5197192,339370
5197192,546195
5197192,163119064
5197192,35372675
5197192,5382023
5197192,27218150
5197192,29814962
5197192,4474705
5197192,1685528
5197192,2390247
5197192,11959
5197192,14041588
5197192,654839
5197192,17819768
5197192,4537274
5197192,24982250
5197192,777536
5197192,9660265
403748305,383582636
403748305,1658388085
403748305,1868902080
403748305,1334711
403748305,16836724
403748305,420249427
403748305,489412051
403748305,2026561407
403748305,480680646
403748305,198297
403748305,488970166
403748305,441666939
403748305,407106379
403748305,364225566
403748305,18149131
403748305,174501086
403748305,137428020
403748305,207539637
403748305,99157282
403748305,2306780
403748305,402923390
403748305,420461147
403748305,349991143
403748305,883967
403748305,11073
403748305,282994
403748305,777536
403748305,1503341
403748305,13733433
403748305,306895558
403748305,1962633
403748305,210291
403748305,532741557
403748305,517327498
403748305,68559
403748305,3404595
403748305,235555226
403748305,383444910
403748305,26321887
403748305,8366990
403748305,3353026
403748305,23085689
403748305,595407557
403748305,492840942
403748305,351870889
403748305,12076317
403748305,331257408
403748305,26366366
403748305,8047632
403748305,2374194
403748305,9099524
403748305,2
403748305,208259
403748305,326499679
403748305,1328260
403748305,35365327
403748305,12
403748305,456
403748305,9617619
1843759,13478682
1843759,348615390
1843759,18986972
1843759,314828680
1843759,384333243
1843759,523932746
1843759,28859075
1843759,20296779
1843759,42565657
1843759,429392011
1843759,406745134
1843759,19017131
1843759,383793601
1843759,234185604
1843759,1087482281
1843759,669959014
1843759,9902897
1843759,24490535
1843759,9854404
1843759,503697879
1843759,174501086
1843759,1868902080
1843759,6931147
1843759,688888727
1843759,33881729
1843759,12711630
1843759,304608130
1843759,6798108
1843759,2153665
1843759,103380685
1843759,314118821
1843759,422496851
1843759,378533189
1843759,16206007
1843759,6831312
1843759,103388721
1843759,489412051
1843759,2153033
1843759,24927310
1843759,13979913
1843759,20986652
1843759,20468587
1843759,8269639
1843759,32049084
1843759,6250844
1843759,1979950
1843759,14804670
1843759,1352842
1843759,6674465
1843759,12225451
1843759,360442264
1843759,532741557
1843759,436070667
1843759,733951
1843759,140052555
1843759,405017096
1843759,61758021
1843759,23079060
1843759,6125496
1843759,200423588
1843759,627941440
1843759,331460282
1843759,2165866
1843759,148778712
1843759,525006990
1843759,32555751
1843759,12534476
1843759,16427591
1843759,222033851
1843759,4113629
1843759,5366288
1843759,4612854
1843759,50092850
1843759,8785629
1843759,230948626
1843759,399974622
1843759,89653380
1843759,34211471
1843759,14703296
1843759,29313348
1843759,8345950
1843759,262453663
1843759,317072606
1843759,4470075
1843759,517881413
1843759,10830281
1843759,307229138
1843759,66821019
1843759,3046429
1843759,33446820
1843759,16590089
1843759,423258958
1843759,310941
1843759,11769881
1843759,519552111
1843759,1531707
1843759,489117797
1843759,6863422
1843759,13879612
1843759,14077757
517777067,546549
517777067,9617619
517777067,50329220
517777067,50329118
517777067,377498072
517777067,628227784
517777067,584759870
517777067,351870889
517777067,26085304
517777067,178958471
517777067,23302714
517777067,498395
517777067,454279684
545482920,1868902080
545482920,132704
545482920,325159039
545482920,326499679
545482920,10451557
545482920,220114788
545482920,487922923
545482920,629938850
545482920,7584632
545482920,279739149
545482920,49974200
545482920,37090048
28710712,669609195
28710712,1436589496
28710712,190888734
28710712,247969086
28710712,436459243
28710712,605802422
28710712,1156665782
28710712,323357068
28710712,701675249
28710712,1120258151
28710712,621484096
28710712,2012188768
28710712,625908332
28710712,9618426
28710712,2350559
28710712,9122396
28710712,17328861
28710712,1582744361
28710712,138789848
28710712,358648389
28710712,13647660
28710712,544126329
28710712,2056283226
28710712,4403808
28710712,1087482281
28710712,334764423
28710712,346749212
28710712,662163337
28710712,78522525
28710712,18337466
28710712,393170434
28710712,503697656
28710712,479366807
28710712,1523475
28710712,667435878
28710712,1868902080
28710712,1584891607
28710712,32869741
28710712,366915987
28710712,1057929346
28710712,10715694
28710712,20912836
28710712,701561505
28710712,631261025
28710712,535190582
28710712,1202762767
28710712,448698017
28710712,2114287232
28710712,3127528
28710712,229733301
28710712,4955760
28710712,306936843
28710712,2026561407
28710712,488809012
28710712,26177922
28710712,38048878
28710712,493199542
28710712,12541196
28710712,21853648
28710712,20067185
28710712,15251488
28710712,1729280774
28710712,690790505
28710712,587618113
28710712,18794652
28710712,271442527
28710712,14804670
28710712,26328593
28710712,502847849
28710712,353116
28710712,535019206
28710712,2007083123
28710712,198359038
28710712,1735883401
28710712,489222326
28710712,407494393
28710712,401904671
28710712,493480868
28710712,157206701
28710712,34781714
28710712,396501206
28710712,17561219
28710712,9617619
28710712,250169041
28710712,50329220
28710712,5067153
28710712,588946697
28710712,550462687
28710712,678034141
28710712,346036647
28710712,480366389
28710712,4543111
28710712,677063300
28710712,50426155
28710712,10445249
28710712,305642157
28710712,514777186
28710712,33416285
28710712,103388721
28710712,28854129
500802171,353116
500802171,25332509
500802171,456393478
500802171,86829744
500802171,26321887
500802171,1951038
500802171,476511972
500802171,456917891
500802171,30280978
500802171,5926110
500802171,35093959
500802171,48639510
500802171,87607688
500802171,38499534
500802171,37090048
476780145,528198751
476780145,95162317
476780145,448758420
476780145,9148171
476780145,266143242
476780145,30829003
476780145,253992474
476780145,927587
476780145,1958342
476780145,326258472
476780145,182350046
476780145,66820213
476780145,33285294
476780145,312513448
476780145,22320716
476780145,18365846
476780145,31771787
476780145,27844144
476780145,95765598
476780145,22692530
476780145,877769
476780145,1361212
476780145,3046429
476780145,37090048
686150641,562197
686150641,401742377
686150641,174501086
686150641,321173469
686150641,1991543668
686150641,32708543
686150641,278898145
686150641,491461718
686150641,32708626
686150641,32708726
686150641,517491339
686150641,37090048
605965818,159229533
605965818,11680253
605965818,285289470
605965818,89228344
605965818,68012985
605965818,21918301
605965818,380025855
605965818,473222648
605965818,8047632
605965818,1743366553
605965818,37090048
605965818,415479453
8047632,586350333
8047632,456664753
8047632,433587902
8047632,32660634
8047632,321173469
8047632,178362496
8047632,50329118
8047632,32708726
8047632,9717562
8047632,342626319
8047632,9
8047632,68559
8047632,326499679
8047632,11357018
8047632,26468955
8047632,32708316
8047632,26468931
8047632,32708408
8047632,325277452
8047632,278898145
8047632,278898145
8047632,32708506
8047632,177589181
8047632,20165629
8047632,314524445
8047632,233108841
8047632,223958603
8047632,174501086
8047632,297182872
8047632,2306780
8047632,186574251
8047632,26366366
8047632,32708362
8047632,35365327
8047632,2
8047632,883974
8047632,248363915
8047632,37090048
8047632,32708626
8047632,144900177
8047632,98627270
8047632,235555226
8047632,32708692
8047632,207539637
8047632,130061363
8047632,1328260
8047632,9617619
8047632,32708543
8047632,32708587
8047632,268999208
8047632,32708462
8047632,15773384
8047632,258844831
8047632,208259
8047632,33288095
8047632,9099524
8047632,32708657
8047632,9918434
8047632,7584632
8047632,17561219
8047632,120187282
8047632,12076317
8047632,4856007
8047632,103287116
8047632,144900660
6574487,94114029
6574487,9099524
6574487,10119428
6574487,345630501
6574487,16206007
6574487,12076317
6574487,196356191
6574487,517327498
6574487,544368017
6574487,436473455
6574487,337521240
6574487,99157282
6574487,5465995
6574487,18202105
6574487,113362335
6574487,450595813
6574487,19642758
6574487,25782796
6574487,412466388
6574487,9824766
6574487,9824766
6574487,17409016
6574487,3957971
6574487,62540916
6574487,163637592
6574487,11870568
6574487,37090048
6574487,8047632
6574487,546195
6574487,1885078
6574487,168598
6574487,1643718
6574487,423442
6574487,13354765
6574487,466272
6574487,278898145
6574487,235555226
6574487,375375
6574487,41273726
6574487,17272027
6574487,3379951
6574487,394813953
6574487,9008159
6574487,407723592
6574487,16307541
6574487,4474705
6574487,11278782
6574487,26366366
6574487,32708362
6574487,120187282
18202105,10330740
18202105,5957440
18202105,306895558
18202105,7487399
18202105,7788379
18202105,14110780
18202105,383578614
18202105,470156882
18202105,37961599
18202105,295723
18202105,381435385
18202105,178029850
18202105,3957971
18202105,415479453
18202105,66391032
18202105,254463269
18202105,353539995
18202105,946974
18202105,2920960
18202105,7655977
18202105,5970160
18202105,1643718
18202105,94114029
18202105,927587
18202105,19071708
18202105,352248648
18202105,646730844
18202105,2459305
18202105,39627524
18202105,559799058
18202105,587840959
18202105,1531707
18202105,27756469
18202105,94510204
18202105,596324576
18202105,576089507
18202105,489389135
18202105,347667464
18202105,37663924
18202105,37090048
18202105,491461718
18202105,2722124
18202105,3433092
18202105,99914644
18202105,7552204
18202105,163637592
18202105,326246517
18202105,517327498
18202105,452161580
18202105,9824766
18202105,147166910
18202105,16973851
18202105,194128
18202105,11278782
18202105,11336264
18202105,21330948
18202105,295711424
18202105,250111460
18202105,337521240
18202105,7792521
18202105,6574487
18202105,8366990
18202105,279583114
18202105,216156027
18202105,208259
18202105,4408538
18202105,1918296
18202105,10345615
18202105,216623621
18202105,423442
18202105,116683
18202105,2374194
18202105,24314825
18202105,387181687
18202105,290526283
18202105,808171
18202105,335248702
18202105,99157282
18202105,483879799
18202105,431047137
18202105,338927049
18202105,26139491
18202105,546195
18202105,213019869
18202105,29292334
18202105,113362335
18202105,466272
18202105,414641554
18202105,1526101
18202105,6991087
18202105,2337891
18202105,280793434
18202105,5632230
18202105,276453435
18202105,1754707
18202105,1420982
18202105,393045389
18202105,38046279
18202105,235555226
18202105,609687
1743366553,8047632
1743366553,625647470
1743366553,473222648
1743366553,18202105
1743366553,250858633
1743366553,37090048
1743366553,415479453
37090048,369750017
37090048,62540916
37090048,472731855
37090048,22490700
37090048,405080164
37090048,36044181
37090048,14586220
37090048,11452660
37090048,479573903
37090048,267038161
37090048,519689913
37090048,286621174
37090048,1921901507
37090048,3669633
37090048,388130012
37090048,376666642
37090048,76611805
37090048,351870889
37090048,323194278
37090048,314524445
37090048,11139681
37090048,492628109
37090048,1318575
37090048,1868902080
37090048,31438993
37090048,645711700
37090048,324753357
37090048,431615976
37090048,673059520
37090048,15907
37090048,25150941
37090048,35847683
37090048,27697097
37090048,10701701
37090048,669334488
37090048,8580108
37090048,13098751
37090048,398581197
37090048,478578327
37090048,363852103
37090048,6457791
37090048,524915897
37090048,586350333
37090048,20398180
37090048,3353026
37090048,28285245
37090048,624587180
37090048,287795639
37090048,4029133
37090048,81824112
37090048,291415305
37090048,496688267
37090048,4543111
37090048,321422126
37090048,641591444
37090048,511365691
37090048,297242063
37090048,63231
37090048,627888730
37090048,202653692
37090048,489412051
37090048,285571498
37090048,517327498
37090048,92568184
37090048,94626245
37090048,477304566
37090048,60939055
37090048,271176426
37090048,604003146
37090048,538238182
37090048,251850212
37090048,254463269
37090048,24738601
37090048,693097461
37090048,470156882
37090048,34955701
37090048,342762439
37090048,3760773
37090048,38770624
37090048,349092963
37090048,496688267
37090048,81824112
37090048,291415305
37090048,4543111
37090048,321422126
37090048,641591444
37090048,511365691
37090048,297242063
37090048,63231
37090048,627888730
37090048,489412051
37090048,202653692
37090048,285571498
37090048,517327498
37090048,92568184
37090048,94626245
37090048,477304566
37090048,60939055
37090048,271176426
37090048,604003146
359155679,540564177
359155679,450025896
359155679,352004995
359155679,692233
359155679,327246391
359155679,2522486
359155679,50329220
359155679,170560057
359155679,410964
359155679,174501086
359155679,5996093
359155679,387374477
359155679,308693140
359155679,39142284
359155679,5294454
359155679,12943593
359155679,14118553
359155679,37029661
359155679,483693551
359155679,432603402
359155679,41420547
359155679,1569239701
359155679,15185682
359155679,246370149
359155679,139219049
359155679,37835620
359155679,537849376
359155679,25876945
359155679,2920960
359155679,482768166
359155679,125776535
359155679,15954113
359155679,86493684
359155679,317062964
359155679,9293530
359155679,72355650
359155679,13846021
359155679,367927
359155679,688211439
359155679,2566176
359155679,420914221
359155679,9617619
359155679,401742377
359155679,18343134
359155679,153094448
359155679,9321359
359155679,598464467
359155679,30973654
359155679,25577746
359155679,536408778
359155679,10948123
359155679,23079060
359155679,79577853
359155679,86295604
359155679,125047879
359155679,586462804
359155679,480940351
359155679,345630501
359155679,27756469
359155679,517327498
359155679,378885845
359155679,591610354
359155679,269319344
359155679,18498652
359155679,326499679
359155679,37961599
359155679,474693564
359155679,51084589
359155679,18951572
359155679,64137054
359155679,13118294
359155679,303740257
359155679,2072832
359155679,25873603
359155679,415479453
359155679,50329118
359155679,20951119
359155679,11953284
359155679,295238147
359155679,78504435
359155679,138246797
359155679,15726750
359155679,12504112
359155679,152965116
359155679,20503549
359155679,90321015
359155679,2116572
359155679,14387072
359155679,351899011
359155679,9589074
359155679,13375398
359155679,480411187
359155679,420831218
359155679,394205865
359155679,29790667
359155679,3224275
359155679,28688823
359155679,398520182
359155679,258547693
359155679,434794074
270734036,298753342
270734036,702104885
270734036,627917776
270734036,1358949963
270734036,13354765
270734036,9112216
270734036,145149047
270734036,545194898
270734036,48968347
270734036,23920239
270734036,701345158
270734036,492331795
270734036,481774557
270734036,357801040
270734036,84674730
270734036,519233648
270734036,547076634
270734036,336251563
270734036,96639395
270734036,22707531
270734036,662660667
270734036,438173577
270734036,9414995
270734036,355327690
270734036,430948380
270734036,1716473978
270734036,473888452
270734036,86888208
270734036,494688293
270734036,67141499
270734036,102999485
270734036,566258416
270734036,183279758
270734036,2026561407
270734036,20526727
270734036,362810112
270734036,1845727305
270734036,693500971
270734036,670400594
270734036,1304154386
270734036,394889148
270734036,314804662
270734036,179922650
270734036,676927062
270734036,403644331
270734036,3094025
270734036,491229254
270734036,3493358
270734036,429582883
270734036,498341129
270734036,11141975
270734036,212367299
270734036,651039864
270734036,494819449
270734036,207346018
270734036,95070484
270734036,1958342
270734036,269165138
270734036,548072170
270734036,488971498
270734036,699738086
270734036,663242879
270734036,531941756
270734036,230983435
270734036,346563107
270734036,394012153
270734036,52749512
270734036,26108626
270734036,43449495
270734036,34593274
270734036,531131239
270734036,488749103
270734036,499752000
270734036,607969224
270734036,213845897
270734036,434376696
270734036,229733301
270734036,401742377
270734036,473524263
270734036,353609978
270734036,660419411
270734036,8181889
270734036,327171140
270734036,18855707
270734036,481476420
270734036,6926237
270734036,447317111
270734036,511402182
270734036,516665397
270734036,2118499708
270734036,477547674
270734036,486582665
270734036,94535547
270734036,495310202
270734036,97077404
270734036,600993569
270734036,503065294
270734036,287377764
270734036,618603689
270734036,562420962
2920960,429392011
2920960,67818980
2920960,279577814
2920960,1883330511
2920960,2142762
2920960,65890998
2920960,280793434
2920960,628004309
2920960,517968580
2920960,689222371
2920960,103228401
2920960,690470482
2920960,176037767
2920960,1700384160
2920960,536408778
2920960,324529831
2920960,20165629
2920960,473038679
2920960,8040869
2920960,366043981
2920960,52190805
2920960,393166851
2920960,593283659
2920960,1868902080
2920960,63231
2920960,946974
2920960,30986947
2920960,17561885
2920960,419738808
2920960,24390564
2920960,90361813
2920960,15385187
2920960,2141557662
2920960,476704454
2920960,2026561407
2920960,5294454
2920960,2403594
2920960,2142762
2920960,2206456
2920960,474702359
2920960,14897804
2920960,338927049
2920960,7214253
2920960,388132077
2920960,7966
2920960,9460048
2920960,322892
2920960,401742377
2920960,319620799
2920960,4059920
2920960,18202105
2920960,1871001
2920960,9617619
2920960,138894648
2920960,596324576
2920960,310702549
2920960,677865752
2920960,2378908
2920960,1962633
2920960,632887
2920960,43634508
2920960,208259
2920960,256912050
2920960,487435226
2920960,108866238
2920960,641975239
2920960,36207566
2920960,642389251
2920960,1754707
2920960,644298754
2920960,163637592
2920960,10804549
2920960,31343629
2920960,188513784
2920960,46108421
2920960,11139681
2920960,488009671
2920960,273831140
2920960,515015078
2920960,42619059
2920960,42619059
2920960,13571336
2920960,315551393
2920960,8529630
2920960,546999203
2920960,470156882
2920960,514687139
2920960,9294886
2920960,517327498
2920960,326088478
2920960,491461718
2920960,436473455
2920960,585267
2920960,444348914
2920960,337521240
2920960,455876411
2920960,168598
2920960,9030440
2920960,5970160
2920960,416128940
321173469,441666939
321173469,429711841
321173469,32708587
321173469,339680732
321173469,8366990
321173469,489412051
321173469,326499679
321173469,672025376
321173469,2
321173469,9099524
321173469,326309575
321173469,18153368
321173469,28330240
321173469,647193094
321173469,174501086
321173469,543879541
321173469,677854054
321173469,434967398
321173469,454351818
321173469,625647470
321173469,625647470
321173469,98627270
321173469,1328260
321173469,268999208
321173469,586350333
321173469,14110780
321173469,510066726
321173469,9617619
321173469,351870889
321173469,3532811
321173469,163637592
321173469,35365327
321173469,337521240
321173469,49648241
321173469,421207274
321173469,382806584
321173469,235555226
321173469,16351122
321173469,284424
321173469,389088
321173469,466272
321173469,213899402
321173469,2306780
321173469,113362335
321173469,174533409
321173469,1774758
321173469,617285
321173469,241832237
321173469,402923390
321173469,382651856
321173469,24055770
321173469,280793434
321173469,23797294
321173469,7552204
321173469,416128940
321173469,19642758
321173469,390461123
321173469,546195
321173469,777536
321173469,32708543
321173469,946974
321173469,430653814
321173469,208259
321173469,928123
321173469,7584632
321173469,12076317
321173469,130061363
321173469,37090048
321173469,120187282
321173469,26366366
321173469,15773384
321173469,8047632
18358250,396806711
18358250,647310437
18358250,2596862
18358250,233903150
18358250,439064571
18358250,67891653
18358250,31438993
18358250,336071797
18358250,25782796
18358250,10038463
18358250,37408712
18358250,15140071
18358250,612194373
18358250,97177641
18358250,519872016
18358250,361556391
18358250,580200808
18358250,347441270
18358250,39160258
18358250,519512373
18358250,777536
18358250,122879
18358250,1818902
18358250,28955025
18358250,434734521
18358250,43112644
18358250,364510642
18358250,2026561407
18358250,391291299
18358250,522657750
18358250,1350227047
18358250,552219668
18358250,495535252
18358250,387590474
18358250,355327690
18358250,90183256
18358250,50212909
18358250,7975622
18358250,7584632
18358250,27535232
18358250,513305949
18358250,125526
18358250,386952881
18358250,649869035
18358250,29686555
18358250,232886056
18358250,435903648
18358250,618203039
18358250,1583414
18358250,483311105
18358250,642389251
18358250,27898757
18358250,25390362
18358250,70783742
18358250,913818
18358250,321129738
18358250,562197
18358250,18154819
18358250,291324611
18358250,34728585
18358250,326088478
18358250,45478017
18358250,17138783
18358250,35359510
18358250,417583826
18358250,36044181
18358250,9824766
18358250,290526283
18358250,179806277
18358250,19577966
18358250,275016013
18358250,243659434
18358250,487435226
18358250,20467249
18358250,1641074
18358250,546195
18358250,481774557
18358250,405054588
18358250,6926237
18358250,410527811
18358250,489216440
18358250,382087329
18358250,584888944
18358250,24246827
18358250,456606920
18358250,33683045
18358250,54992199
18358250,517327498
18358250,287795639
18358250,32820037
18358250,24674998
18358250,374810038
18358250,521402567
18358250,119801456
18358250,21240504
18358250,52250
18358250,254214629
18358250,501331271
18358250,243061931
18358250,254463269
1567446009,668745692
1567446009,17125638
1567446009,320840078
1567446009,235555226
1567446009,473222648
1567446009,412466388
1567446009,2
1567446009,208259
1567446009,218610189
1567446009,479409514
1567446009,483311105
1567446009,8690556
1567446009,37090048
1567446009,321173469
485561627,600261470
485561627,320840078
485561627,321173469
485561627,326088478
485561627,485068099
485561627,65654171
485561627,36044181
485561627,338161383
485561627,335843776
485561627,272716175
485561627,2090466
485561627,473222648
485561627,37090048
556578472,53714701
556578472,438328902
556578472,13638181
556578472,1530864974
556578472,687006673
556578472,406086171
556578472,596886182
556578472,1245224335
556578472,662003261
556578472,345233478
556578472,496189324
556578472,13036698
405724215,2206456
405724215,519253600
405724215,493795621
405724215,80991539
405724215,174070934
405724215,2017611
405724215,224699503
405724215,272759611
405724215,402576555
405724215,375375
405724215,641591444
405724215,946974
405724215,1821864260
405724215,453969185
405724215,2192108
405724215,496078340
405724215,1677188623
405724215,544064685
405724215,365376596
405724215,403730552
405724215,365376596
405724215,403730552
405724215,429392011
405724215,11688464
405724215,1758308541
405724215,1850091
405724215,14751040
405724215,50329220
405724215,386055742
405724215,388063772
405724215,323357068
405724215,366791741
405724215,668921144
405724215,430949464
405724215,487372363
405724215,586789337
405724215,1532165
405724215,2971734
405724215,138624168
405724215,206123398
405724215,423895
405724215,245742750
405724215,95934386
405724215,8960037
405724215,36066607
405724215,108445844
405724215,7788379
405724215,18202105
405724215,420461147
405724215,421244993
405724215,1677153198
405724215,345912856
405724215,13354765
405724215,668779806
405724215,553536
405724215,1310478759
405724215,53456
405724215,473965081
405724215,22263760
405724215,7761588
405724215,10347127
405724215,594534726
405724215,14110780
405724215,24478119
405724215,108766164
405724215,502893941
405724215,516684436
405724215,492777646
405724215,88675080
405724215,485422279
405724215,1868902080
405724215,284453579
405724215,39279965
405724215,13651898
405724215,85682906
405724215,7980111
405724215,313824859
405724215,408015305
405724215,59905809
405724215,12807175
405724215,381281213
405724215,40966108
405724215,1739577202
405724215,1197083978
405724215,32365949
405724215,50329118
405724215,8047632
405724215,642389251
405724215,212535360
405724215,96954567
405724215,37090048
405724215,456664753
405724215,50245973
405724215,1962633
405724215,1818902
405724215,587618113
405724215,407416
405724215,928123
405724215,2007589
405724215,457235238
106111107,37090048
106111107,438322680
106111107,396708168
106111107,138827797
106111107,9617619
893053,10723250
893053,888465
893053,63231
893053,14328316
893053,581800982
893053,139475697
893053,109816
893053,40830058
893053,866601
893053,920713
893053,284120
893053,424852
893053,570820
893053,186660632
893053,2929048
893053,20484551
893053,2403047
893053,168050
893053,10462362
893053,9982481
893053,927687
893053,215895
32135129,1779128
32135129,2922317
32135129,99050024
